id_trajectory,id_in_seq,initial state,current_state,goal_state,out_action,timesteps
108,2,"[0, 0, 1, 0, 0, 0]","[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[43.191602926103016, -19.344217142154225, 0, 0, 0, 0]","[-0.03491, 0.0]",1
108,3,"[0, 0, 1, 0, 0, 0]","[23.23865560849336, -14.91922810114073, 13.975820497456985, 0.49576301739731354, -0.25219182012402674, 0.017129836699208065]","[43.191602926103016, -19.344217142154225, 0, 0, 0, 0]","[-0.01745, 0.0]",1
108,4,"[0, 0, 1, 0, 0, 0]","[36.48815505884656, -17.500713053610788, 12.8856924167061, 0.3532115029668137, -0.08788976564607948, 0.0042039591576165805]","[43.191602926103016, -19.344217142154225, 0, 0, 0, 0]","[-0.0, 0.0]",1
108,5,"[0, 0, 1, 0, 0, 0]","[43.1818177637355, -18.567854562533764, 12.363486316001591, 0.2187629205406816, -0.194639472556325, -0.006381141898628364]","[43.191602926103016, -19.344217142154225, 0, 0, 0, 0]",[],1
109,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]","[-0.0, 0.0]",1
109,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]","[-0.01745, 0.0]",1
109,2,"[0, 0, 1, 0, 0, 0]","[12.372279371580719, -7.233444356472249, 11.197549274327457, 0.32787400882419043, -0.564533901982353, 0.002735608037242335]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]","[-0.01745, 0.0]",1
109,3,"[0, 0, 1, 0, 0, 0]","[23.22822619002, -13.511724361467497, 13.559370944272544, 0.3349177053291896, -0.4204654156306958, 0.005765728648799595]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]","[-0.0, 0.0]",1
109,4,"[0, 0, 1, 0, 0, 0]","[35.68631249331411, -20.445262031227486, 15.087743102514208, 0.1614057021908116, -0.5613396786860579, -0.0038456873532528996]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]","[-0.01745, 0.0]",1
109,5,"[0, 0, 1, 0, 0, 0]","[49.59551528670614, -27.152057653785157, 15.49207094964025, 0.34365672871260144, -0.2962784458418208, 0.008102858869105696]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]","[-0.01745, 0.0]",1
109,6,"[0, 0, 1, 0, 0, 0]","[64.07055314925137, -30.152258607367312, 13.927716135588879, 0.3509255180836743, -0.0742042806567588, 0.005721036534070991]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]","[-0.08727, 0.0]",1
109,7,"[0, 0, 1, 0, 0, 0]","[72.98013577484723, -26.136650824817856, 7.700900200387998, 0.612328565578762, 1.0468426121464103, 0.0249540671583222]","[73.84372327078569, -25.568765023648655, 0, 0, 0, 0]",[],1
110,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[58.48081799916058, -30.383324649804724, 0, 0, 0, 0]","[-0.0, 0.0]",1
110,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[58.48081799916058, -30.383324649804724, 0, 0, 0, 0]","[-0.0, 0.0]",1
110,2,"[0, 0, 1, 0, 0, 0]","[11.979867312536674, -8.052150652242632, 11.837087637947002, 0.17058715791727982, -0.77292302029129, -0.004711596121476739]","[58.48081799916058, -30.383324649804724, 0, 0, 0, 0]","[-0.0, 0.0]",1
110,3,"[0, 0, 1, 0, 0, 0]","[21.292890374354343, -18.513718144092813, 16.015517041697404, 0.12034007333369605, -0.8756890507213422, -0.0021869901384054084]","[58.48081799916058, -30.383324649804724, 0, 0, 0, 0]","[-0.03491, 0.0]",1
110,4,"[0, 0, 1, 0, 0, 0]","[35.35745057822841, -26.752701583328985, 16.300221102651243, 0.5276142234210134, -0.13382684876513246, 0.021959112420269832]","[58.48081799916058, -30.383324649804724, 0, 0, 0, 0]","[-0.0, 0.0]",1
110,5,"[0, 0, 1, 0, 0, 0]","[50.29935201767335, -30.00388078934945, 14.693076739600134, 0.18504120091918816, -0.27647846717743974, -0.00476936420694675]","[58.48081799916058, -30.383324649804724, 0, 0, 0, 0]","[-0.03491, 0.0]",1
110,6,"[0, 0, 1, 0, 0, 0]","[58.473693771111016, -31.222352833167815, 13.554096756251127, 0.4990629369619185, 0.04598770074765922, 0.0159825293913012]","[58.48081799916058, -30.383324649804724, 0, 0, 0, 0]",[],1
111,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[37.2846834716324, -6.745387910519007, 0, 0, 0, 0]","[-0.0, 0.0]",1
111,1,"[0, 0, 1, 0, 0, 0]","[4.833593742993324, -1.9561447297269416, 7.023492212473488, 0.33250685111525674, -0.53210536563414, -0.011984719408558431]","[37.2846834716324, -6.745387910519007, 0, 0, 0, 0]","[-0.03491, 0.0]",1
111,2,"[0, 0, 1, 0, 0, 0]","[12.612464945325433, -6.414631886558411, 10.502988644505477, 0.46632836656949544, -0.36690981983098037, 0.009154565078148229]","[37.2846834716324, -6.745387910519007, 0, 0, 0, 0]","[-0.01745, 0.0]",1
111,3,"[0, 0, 1, 0, 0, 0]","[23.163800039626032, -10.504768589291965, 11.950002754269239, 0.3486612672419303, -0.30021646170712946, 0.003042978393618585]","[37.2846834716324, -6.745387910519007, 0, 0, 0, 0]","[-0.06981, 0.0]",1
111,4,"[0, 0, 1, 0, 0, 0]","[33.73857881895618, -9.689051450958562, 8.737919700744804, 0.6433360134877968, 0.560773498689295, 0.019258625003312477]","[37.2846834716324, -6.745387910519007, 0, 0, 0, 0]","[-0.03491, 0.0]",1
111,5,"[0, 0, 1, 0, 0, 0]","[37.280418450378136, -7.69383845636243, 5.4104721180850825, 0.5131893707923407, 0.569314883824823, -0.005386214810494576]","[37.2846834716324, -6.745387910519007, 0, 0, 0, 0]",[],1
112,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.05236, 0.0]",1
112,1,"[0, 0, 1, 0, 0, 0]","[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.06981, 0.0]",1
112,2,"[0, 0, 1, 0, 0, 0]","[11.317408056427961, -2.7794741286446674, 7.126935815010951, 0.6726456842759618, -0.002996435098317557, 0.009326467714881869]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.03491, 0.0]",1
112,3,"[0, 0, 1, 0, 0, 0]","[18.399508886438095, -3.5453220881737186, 7.1839270398717865, 0.5195496900452873, -0.06349798726610664, -0.0016575648944915531]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.06981, 0.0]",1
112,4,"[0, 0, 1, 0, 0, 0]","[25.310338618644295, -3.6841664517393284, 6.25764721849683, 0.6759947372030569, 0.19713032058843058, 0.004941627698651767]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.08727, 0.0]",1
112,5,"[0, 0, 1, 0, 0, 0]","[30.480419887632802, -3.026192313583496, 4.126128327290946, 0.8431102550640701, 0.25547046841636656, -0.010807511095536423]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.05236, 0.0]",1
112,6,"[0, 0, 1, 0, 0, 0]","[34.82417977137721, -3.929642684706803, 5.346389163886888, 0.6439837758594885, -0.2254617735040997, -0.006041767921079317]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.06981, 0.0]",1
112,7,"[0, 0, 1, 0, 0, 0]","[40.99356360721373, -5.674454207840273, 7.07275665790953, 0.671446801048818, -0.0667626690965534, 0.009007697892146276]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.05236, 0.0]",1
112,8,"[0, 0, 1, 0, 0, 0]","[48.06963671298421, -6.335475946021467, 6.927895049565982, 0.6004097430101266, 0.046429011303079734, 0.0028903833571591996]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.03491, 0.0]",1
112,9,"[0, 0, 1, 0, 0, 0]","[54.829596228686654, -6.88504436914085, 6.787475824338286, 0.5311580627831095, -0.05512240878677178, -0.003209529661909623]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.01745, 0.0]",1
112,10,"[0, 0, 1, 0, 0, 0]","[61.91589650303413, -8.606803786399023, 8.084258871131015, 0.40453968831448933, -0.27346079365567644, -0.004590209866968742]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.03491, 0.0]",1
112,11,"[0, 0, 1, 0, 0, 0]","[70.42866869933032, -10.977603720210679, 9.323992664781239, 0.48472809231503505, -0.14493320345928296, 0.0054162393635505185]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]","[-0.03491, 0.0]",1
112,12,"[0, 0, 1, 0, 0, 0]","[79.30532746879061, -12.017363429262742, 8.952632232303445, 0.4909173084756394, 0.012181973016413092, 0.004278883508369478]","[79.30750388650507, -11.553510857963678, 0, 0, 0, 0]",[],1
113,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.10472, 0.0]",1
113,1,"[0, 0, 1, 0, 0, 0]","[4.625849022153681, -0.858149443458235, 5.158671772439051, 0.8226298625621137, -0.005075069586524858, 0.004830323128053366]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.0, 0.0]",1
113,2,"[0, 0, 1, 0, 0, 0]","[10.359846320582685, -3.0309880700149883, 7.738353882502919, 0.3075716602359585, -0.4966419668480229, -0.010752341216882821]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.05236, 0.0]",1
113,3,"[0, 0, 1, 0, 0, 0]","[18.805675801734115, -6.3296354145303795, 9.79204594499153, 0.5884038086147064, -0.10473708614950161, 0.014453358326183803]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.03491, 0.0]",1
113,4,"[0, 0, 1, 0, 0, 0]","[28.20165176590698, -6.910839422588518, 8.815019316241099, 0.49159159355633325, 0.0733117531146788, 0.0039258116060090255]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.05236, 0.0]",1
113,5,"[0, 0, 1, 0, 0, 0]","[35.841916488258306, -5.9727994781020355, 6.374276497152519, 0.597852296400574, 0.28216971001193514, 0.001115491968535884]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.05236, 0.0]",1
113,6,"[0, 0, 1, 0, 0, 0]","[41.09098513079258, -5.387249282941148, 4.564712085226379, 0.6976805208361331, 0.1087782439047481, -0.010893910790109398]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.08727, 0.0]",1
113,7,"[0, 0, 1, 0, 0, 0]","[45.771113325507436, -5.956140777146866, 4.917767883619389, 0.7793218998235206, 0.00072906831353535, -0.001251020266945889]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.01745, 0.0]",1
113,8,"[0, 0, 1, 0, 0, 0]","[51.29536578340026, -7.7930350218924955, 7.176143070278905, 0.4210908692868038, -0.38597014081772935, -0.006702662529166355]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.10472, 0.0]",1
113,9,"[0, 0, 1, 0, 0, 0]","[58.685878099499114, -8.632216421072846, 6.795138387983468, 0.8021751125365919, 0.3669593821267946, 0.019354398265611073]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]","[-0.0, 0.0]",1
113,10,"[0, 0, 1, 0, 0, 0]","[63.594457848320246, -8.16336228430048, 5.479887081188882, 0.47442555684642895, -0.06275485401785383, -0.017873290606290275]","[63.594813472284045, -7.175901931329, 0, 0, 0, 0]",[],1
114,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,1,"[0, 0, 1, 0, 0, 0]","[4.625849022153681, -0.858149443458235, 5.158671772439051, 0.8226298625621137, -0.005075069586524858, 0.004830323128053366]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,2,"[0, 0, 1, 0, 0, 0]","[9.85160456377704, -1.2427790103833496, 4.93927959209617, 0.8237958583029347, 0.16596182779558682, 0.003566544615486781]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.08727, 0.0]",1
114,3,"[0, 0, 1, 0, 0, 0]","[14.538528775238353, -1.4405791342420353, 4.538854180760703, 0.8003829931424017, 0.06050311304305825, -0.004867143995286729]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,4,"[0, 0, 1, 0, 0, 0]","[19.30656055665136, -2.0353915702945606, 4.882268330187608, 0.8300101390211674, 0.0711725051475194, 0.002489044086508496]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.06981, 0.0]",1
114,5,"[0, 0, 1, 0, 0, 0]","[24.3961879058382, -2.7498502694692224, 5.444058390208585, 0.7043498653843245, -0.043554686088612085, -0.0011161509275011596]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,6,"[0, 0, 1, 0, 0, 0]","[29.875778463237534, -3.0993286506347184, 5.07766048539891, 0.8176658935029454, 0.20169189848247351, 0.005060010307688574]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,7,"[0, 0, 1, 0, 0, 0]","[34.440190399356794, -3.115570057671467, 4.309425194986713, 0.921638803766872, 0.053805325379813446, -0.012098107499053806]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.06981, 0.0]",1
114,8,"[0, 0, 1, 0, 0, 0]","[39.35760856697664, -4.2866419120083314, 5.803014064856065, 0.6890704566951802, -0.12828139996465732, 0.0013364311657710283]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,9,"[0, 0, 1, 0, 0, 0]","[45.28464627252165, -4.733875445681782, 5.466945223004034, 0.8080710501742323, 0.24147532446062422, 0.008655778201718225]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.06981, 0.0]",1
114,10,"[0, 0, 1, 0, 0, 0]","[50.08019915583406, -4.585063852701737, 4.4175721417897025, 0.7585989356177637, 0.06894483769091779, -0.009039057712665595]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.06981, 0.0]",1
114,11,"[0, 0, 1, 0, 0, 0]","[54.90499994782796, -5.545005112202438, 5.531550769583373, 0.6989640281494851, -0.10829434715774618, -0.0005567779476876778]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.06981, 0.0]",1
114,12,"[0, 0, 1, 0, 0, 0]","[60.916254998763726, -6.667829084872146, 6.416081856239087, 0.6795563275044716, -0.008510160108957568, 0.005287120610085329]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.05236, 0.0]",1
114,13,"[0, 0, 1, 0, 0, 0]","[67.3491262695742, -7.295598641068582, 6.437083060454493, 0.611559213442974, 0.004648368432572675, 0.0004113213008439384]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.08727, 0.0]",1
114,14,"[0, 0, 1, 0, 0, 0]","[73.35817707105362, -7.178211330274731, 5.211910566950411, 0.7551872852023501, 0.24763200571553162, 0.0025603469309736704]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.0, 0.0]",1
114,15,"[0, 0, 1, 0, 0, 0]","[78.43052451325238, -8.00661741174029, 6.0673033981413464, 0.41436013178112113, -0.346923338104499, -0.015534552123122583]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,16,"[0, 0, 1, 0, 0, 0]","[85.07536671658617, -9.21705113959058, 6.5998669338887375, 0.8106540996801467, 0.23276130322973484, 0.017294143970956962]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]","[-0.10472, 0.0]",1
114,17,"[0, 0, 1, 0, 0, 0]","[89.35254162945672, -8.225395617829383, 3.9632959657873434, 0.8719308606660766, 0.4430826813601074, -0.00812456187374584]","[89.35397959280786, -7.308402252967992, 0, 0, 0, 0]",[],1
115,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.03491, 0.0]",1
115,1,"[0, 0, 1, 0, 0, 0]","[4.79506777490283, -1.4638811882184906, 6.2839991154031045, 0.5314843830004248, -0.32338538143675755, -0.00500913924473525]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.03491, 0.0]",1
115,2,"[0, 0, 1, 0, 0, 0]","[11.923433354781453, -4.487579733643763, 8.999806068335069, 0.4767365731200412, -0.3022150437644705, 0.00478275485858668]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.05236, 0.0]",1
115,3,"[0, 0, 1, 0, 0, 0]","[21.051189673616864, -5.985983035890473, 8.962740850163295, 0.5862207175091572, 0.09925911488869196, 0.011461234161324236]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.05236, 0.0]",1
115,4,"[0, 0, 1, 0, 0, 0]","[28.66033549720059, -4.825175694146213, 6.234036691475439, 0.5979856203465724, 0.31069252521304536, 0.0006010972909394708]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.05236, 0.0]",1
115,5,"[0, 0, 1, 0, 0, 0]","[33.706933784347555, -4.222228607219893, 4.3828408386678674, 0.7132493557571957, 0.09981025821650043, -0.012442700405245536]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.08727, 0.0]",1
115,6,"[0, 0, 1, 0, 0, 0]","[38.35960028888289, -4.962456681367052, 5.096025886501475, 0.7717903322465558, -0.032505908546901094, 0.00022547782188704613]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.10472, 0.0]",1
115,7,"[0, 0, 1, 0, 0, 0]","[43.63427828372071, -5.469376389866643, 5.0910394509653605, 0.8207558431070998, 0.1532388010222571, 0.004879523249107364]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.06981, 0.0]",1
115,8,"[0, 0, 1, 0, 0, 0]","[48.56416301256228, -5.7982883790226944, 4.963744922669198, 0.726369232201147, 0.00035866913698338193, -0.004666532161504431]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.05236, 0.0]",1
115,9,"[0, 0, 1, 0, 0, 0]","[54.00197152308548, -7.001664167842872, 6.270114177221001, 0.6117426716006201, -0.15354186763145525, -0.0005265346156933662]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.06981, 0.0]",1
115,10,"[0, 0, 1, 0, 0, 0]","[60.62257703301603, -8.014308948983563, 6.719552000161968, 0.6755480505749704, 0.062319532381766386, 0.007165288735702944]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.0, 0.0]",1
115,11,"[0, 0, 1, 0, 0, 0]","[67.41657548957643, -9.502188680396262, 7.867040689984269, 0.32014191869244174, -0.35701697551021333, -0.011144116950113114]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]","[-0.03491, 0.0]",1
115,12,"[0, 0, 1, 0, 0, 0]","[75.0940410519831, -12.348851337566986, 9.705111572494035, 0.4784572001718938, -0.226379869383001, 0.006630756561262016]","[75.10191342934051, -11.961861043682605, 0, 0, 0, 0]",[],1
116,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.06981, 0.0]",1
116,1,"[0, 0, 1, 0, 0, 0]","[4.683373927080971, -1.0494601169330304, 5.562963654525686, 0.696095021112443, -0.13999232467588907, -0.0003342984692560231]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.01745, 0.0]",1
116,2,"[0, 0, 1, 0, 0, 0]","[10.977770992236577, -3.5374257902702406, 8.219276596705045, 0.3874674658290734, -0.4084619402873212, -0.003792714833887113]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.10472, 0.0]",1
116,3,"[0, 0, 1, 0, 0, 0]","[18.99716407387399, -3.9396149071090667, 6.952328375246284, 0.7897964312262257, 0.4912646972171054, 0.021227429869373492]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.0, 0.0]",1
116,4,"[0, 0, 1, 0, 0, 0]","[24.20920244502264, -3.000169947281948, 4.772849285439525, 0.5407622704255198, -0.05032390757568539, -0.021059472544572695]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.01745, 0.0]",1
116,5,"[0, 0, 1, 0, 0, 0]","[29.705065262117465, -5.130822493301367, 7.446298364858146, 0.40654652703905153, -0.4268351092879717, -0.005729194082526834]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.05236, 0.0]",1
116,6,"[0, 0, 1, 0, 0, 0]","[37.864358530288804, -7.980670288854876, 9.28695660304974, 0.5858685412115595, -0.09268584932230063, 0.01260235818079077]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.0, 0.0]",1
116,7,"[0, 0, 1, 0, 0, 0]","[47.115859206192226, -10.526334083654792, 10.34115294998632, 0.2457550183596546, -0.3719145216844562, -0.0077657807878358034]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]","[-0.06981, 0.0]",1
116,8,"[0, 0, 1, 0, 0, 0]","[56.708425270620374, -11.18019545668217, 8.96132904968777, 0.6695926354199444, 0.35719398412658165, 0.019203987622647502]","[56.7146818853043, -10.488082005947932, 0, 0, 0, 0]",[],1
117,0,"[0, 0, 1, 0, 0, 0]","[0.0, 0.0, 4.257165346815115, 0.0, 0, 0]","[65.8211261296951, -15.834188618904161, 0, 0, 0, 0]","[-0.05236, 0.0]",1
117,1,"[0, 0, 1, 0, 0, 0]","[4.745068697222255, -1.2437566999243914, 5.915146749566081, 0.6180499312841097, -0.22818002319939584, -0.00242293497127862]","[65.8211261296951, -15.834188618904161, 0, 0, 0, 0]","[-0.0, 0.0]",1
117,2,"[0, 0, 1, 0, 0, 0]","[11.340265584650075, -4.808308579295759, 9.458643202613153, 0.23948448844563003, -0.5979603954845759, -0.007738665851972252]","[65.8211261296951, -15.834188618904161, 0, 0, 0, 0]","[-0.01745, 0.0]",1
117,3,"[0, 0, 1, 0, 0, 0]","[20.719584286539398, -11.123640176787681, 12.845605994328691, 0.328166690337091, -0.5072912746286896, 0.005024602799358352]","[65.8211261296951, -15.834188618904161, 0, 0, 0, 0]","[-0.01745, 0.0]",1
117,4,"[0, 0, 1, 0, 0, 0]","[33.01292323188023, -16.929522936614966, 14.044958375196048, 0.3413735060268649, -0.3226582035813795, 0.006203211518231665]","[65.8211261296951, -15.834188618904161, 0, 0, 0, 0]","[-0.01745, 0.0]",1
117,5,"[0, 0, 1, 0, 0, 0]","[46.38636527654319, -20.40780782686003, 13.411772793180116, 0.3504069522012177, -0.14112566429024112, 0.005022128088319615]","[65.8211261296951, -15.834188618904161, 0, 0, 0, 0]","[-0.03491, 0.0]",1
117,6,"[0, 0, 1, 0, 0, 0]","[58.4877084153371, -20.027991260911797, 10.51324601049378, 0.47702571912719616, 0.26446974484167923, 0.009018014809519526]","[65.8211261296951, -15.834188618904161, 0, 0, 0, 0]","[-0.06981, 0.0]",1
